du-id,measTimeStampRf,nrCellIdentity,throughput,x,y,availPrbDl,availPrbUl,measPeriodPrb,pdcpBytesUl,pdcpBytesDl,measPeriodPdcpBytes
1013,2021-06-11T05:40:32.960,c13/B13,0.329219679474052,1664.0,-1109.0,1,1,10,181.8298099860773,181.8298099860773,10.0
1013,2021-06-11T05:40:32.960,c13/N77,0.3,1664.0,-1109.0,196,196,10,165.88800000000012,165.88800000000012,10.0
1001,2021-06-11T05:40:32.970,c1/B2,0.0,0.0,0.0,120,120,10,0.0,0.0,10.0
1001,2021-06-11T05:40:32.970,c1/B13,0.364783971721413,0.0,0.0,1,1,10,205.09611165140828,205.09611165140828,10.0
1001,2021-06-11T05:40:32.970,c1/N77,0.0,0.0,0.0,273,273,10,0.0,0.0,10.0
1002,2021-06-11T05:40:32.970,c2/B2,0.0,-832.0,-555.0,120,120,10,0.0,0.0,10.0
1002,2021-06-11T05:40:32.970,c2/B13,0.0,-832.0,-555.0,91,91,10,0.0,0.0,10.0
1002,2021-06-11T05:40:32.970,c2/N77,0.0,-832.0,-555.0,273,273,10,0.0,0.0,10.0
1003,2021-06-11T05:40:32.970,c3/B2,0.0,-139.0,-1109.0,120,120,10,0.0,0.0,10.0
1003,2021-06-11T05:40:32.970,c3/B13,0.386118816335772,-139.0,-1109.0,0,0,10,217.46211736030708,217.46211736030708,10.0
1003,2021-06-11T05:40:32.970,c3/N77,0.2,-139.0,-1109.0,222,222,10,112.64000000000009,112.64000000000009,10.0
1004,2021-06-11T05:40:32.970,c4/B2,0.0,832.0,-555.0,120,120,10,2.56,2.56,10.0
1004,2021-06-11T05:40:32.970,c4/B13,0.25,832.0,-555.0,26,26,10,138.24000000000007,138.24000000000007,10.0
1004,2021-06-11T05:40:32.970,c4/N77,0.0,832.0,-555.0,273,273,10,0.0,0.0,10.0
1005,2021-06-11T05:40:32.970,c5/B2,0.25,832.0,555.0,36,36,10,140.80000000000007,140.80000000000007,10.0
1005,2021-06-11T05:40:32.970,c5/B13,0.346917759445456,832.0,555.0,1,1,10,195.38350673330785,195.38350673330785,10.0
1005,2021-06-11T05:40:32.970,c5/N77,0.0,832.0,555.0,273,273,10,0.0,0.0,10.0
1006,2021-06-11T05:40:32.970,c6/B2,0.332545753165199,0.0,1109.0,0,0,10,187.2842739032025,187.2842739032025,10.0
1006,2021-06-11T05:40:32.970,c6/B13,0.392578334541084,0.0,1109.0,0,0,10,221.1006451397195,221.1006451397195,10.0
1006,2021-06-11T05:40:32.970,c6/N77,0.0,0.0,1109.0,273,273,10,0.0,0.0,10.0
1007,2021-06-11T05:40:32.970,c7/B2,0.0,-832.0,555.0,120,120,10,0.0,0.0,10.0
1007,2021-06-11T05:40:32.970,c7/B13,0.0,-832.0,555.0,91,91,10,0.0,0.0,10.0
1007,2021-06-11T05:40:32.970,c7/N77,0.0,-832.0,555.0,273,273,10,0.0,0.0,10.0
1008,2021-06-11T05:40:32.970,c8/B2,0.0,-1664.0,0.0,120,120,10,0.0,0.0,10.0
1008,2021-06-11T05:40:32.970,c8/B13,0.0,-1664.0,0.0,91,91,10,0.0,0.0,10.0
1008,2021-06-11T05:40:32.970,c8/N77,0.0,-1664.0,0.0,273,273,10,0.0,0.0,10.0
1009,2021-06-11T05:40:32.970,c9/B2,0.0,-1941.0,-1109.0,120,120,10,0.0,0.0,10.0
1009,2021-06-11T05:40:32.970,c9/B13,0.1,-1941.0,-1109.0,66,66,10,56.32000000000004,56.32000000000004,10.0
1009,2021-06-11T05:40:32.970,c9/N77,0.1,-1941.0,-1109.0,247,247,10,56.32000000000004,56.32000000000004,10.0
1010,2021-06-11T05:40:32.970,c10/B2,0.0,-1109.0,-1664.0,120,120,10,0.0,0.0,10.0
1010,2021-06-11T05:40:32.970,c10/B13,0.2,-1109.0,-1664.0,38,38,10,112.64000000000009,112.64000000000009,10.0
1010,2021-06-11T05:40:32.970,c10/N77,0.0,-1109.0,-1664.0,273,273,10,0.0,0.0,10.0
1011,2021-06-11T05:40:32.970,c11/B2,0.0,0.0,-2219.0,120,120,10,2.56,2.56,10.0
1011,2021-06-11T05:40:32.970,c11/B13,0.25,0.0,-2219.0,33,33,10,138.24000000000007,138.24000000000007,10.0
1011,2021-06-11T05:40:32.970,c11/N77,0.0,0.0,-2219.0,273,273,10,0.0,0.0,10.0
1012,2021-06-11T05:40:32.970,c12/B2,0.0,832.0,-1664.0,120,120,10,0.0,0.0,10.0
1012,2021-06-11T05:40:32.970,c12/B13,0.0,832.0,-1664.0,91,91,10,0.0,0.0,10.0
1012,2021-06-11T05:40:32.970,c12/N77,0.0,832.0,-1664.0,273,273,10,0.0,0.0,10.0
1013,2021-06-11T05:40:32.970,c13/B2,0.0,1664.0,-1109.0,120,120,10,0.0,0.0,10.0
1013,2021-06-11T05:40:32.970,c13/B13,0.329234427565602,1664.0,-1109.0,1,1,10,185.20117052434915,185.20117052434915,10.0
1013,2021-06-11T05:40:32.970,c13/N77,0.3,1664.0,-1109.0,196,196,10,168.96000000000012,168.96000000000012,10.0
1001,2021-06-11T05:40:32.980,c1/B2,0.0,0.0,0.0,120,120,10,0.0,0.0,10.0
1001,2021-06-11T05:40:32.980,c1/B13,0.364807225120485,0.0,0.0,1,1,10,208.8317376366421,208.8317376366421,10.0
1001,2021-06-11T05:40:32.980,c1/N77,0.0,0.0,0.0,273,273,10,0.0,0.0,10.0
1002,2021-06-11T05:40:32.980,c2/B2,0.0,-832.0,-555.0,120,120,10,0.0,0.0,10.0
1002,2021-06-11T05:40:32.980,c2/B13,0.0,-832.0,-555.0,91,91,10,0.0,0.0,10.0
1002,2021-06-11T05:40:32.980,c2/N77,0.0,-832.0,-555.0,273,273,10,0.0,0.0,10.0
1003,2021-06-11T05:40:32.980,c3/B2,0.0,-139.0,-1109.0,120,120,10,0.0,0.0,10.0
1003,2021-06-11T05:40:32.980,c3/B13,0.386118816335772,-139.0,-1109.0,0,0,10,221.4159740395854,221.4159740395854,10.0
1003,2021-06-11T05:40:32.980,c3/N77,0.2,-139.0,-1109.0,222,222,10,114.68800000000007,114.68800000000007,10.0
1004,2021-06-11T05:40:32.980,c4/B2,0.0,832.0,-555.0,120,120,10,2.56,2.56,10.0
1004,2021-06-11T05:40:32.980,c4/B13,0.25,832.0,-555.0,26,26,10,140.80000000000007,140.80000000000007,10.0
1004,2021-06-11T05:40:32.980,c4/N77,0.0,832.0,-555.0,273,273,10,0.0,0.0,10.0
1005,2021-06-11T05:40:32.980,c5/B2,0.25,832.0,555.0,36,36,10,143.36000000000007,143.36000000000007,10.0
1005,2021-06-11T05:40:32.980,c5/B13,0.346917797149142,832.0,555.0,1,1,10,198.93594497611505,198.93594497611505,10.0
1005,2021-06-11T05:40:32.980,c5/N77,0.0,832.0,555.0,273,273,10,0.0,0.0,10.0
1006,2021-06-11T05:40:32.980,c6/B2,0.332546114476093,0.0,1109.0,0,0,10,190.68954611543765,190.68954611543765,10.0
1006,2021-06-11T05:40:32.980,c6/B13,0.392578299862887,0.0,1109.0,0,0,10,225.12064693031544,225.12064693031544,10.0
1006,2021-06-11T05:40:32.980,c6/N77,0.0,0.0,1109.0,273,273,10,0.0,0.0,10.0
1007,2021-06-11T05:40:32.980,c7/B2,0.0,-832.0,555.0,120,120,10,0.0,0.0,10.0
1007,2021-06-11T05:40:32.980,c7/B13,0.0,-832.0,555.0,91,91,10,0.0,0.0,10.0
1007,2021-06-11T05:40:32.980,c7/N77,0.0,-832.0,555.0,273,273,10,0.0,0.0,10.0
1008,2021-06-11T05:40:32.980,c8/B2,0.0,-1664.0,0.0,120,120,10,0.0,0.0,10.0
1008,2021-06-11T05:40:32.980,c8/B13,0.0,-1664.0,0.0,91,91,10,0.0,0.0,10.0
1008,2021-06-11T05:40:32.980,c8/N77,0.0,-1664.0,0.0,273,273,10,0.0,0.0,10.0
1009,2021-06-11T05:40:32.980,c9/B2,0.0,-1941.0,-1109.0,120,120,10,0.0,0.0,10.0
1009,2021-06-11T05:40:32.980,c9/B13,0.1,-1941.0,-1109.0,66,66,10,57.34400000000005,57.34400000000005,10.0
1009,2021-06-11T05:40:32.980,c9/N77,0.1,-1941.0,-1109.0,247,247,10,57.34400000000005,57.34400000000005,10.0
1010,2021-06-11T05:40:32.980,c10/B2,0.0,-1109.0,-1664.0,120,120,10,0.0,0.0,10.0
1010,2021-06-11T05:40:32.980,c10/B13,0.2,-1109.0,-1664.0,38,38,10,114.68800000000007,114.68800000000007,10.0
1010,2021-06-11T05:40:32.980,c10/N77,0.0,-1109.0,-1664.0,273,273,10,0.0,0.0,10.0
1011,2021-06-11T05:40:32.980,c11/B2,0.0,0.0,-2219.0,120,120,10,2.56,2.56,10.0
1011,2021-06-11T05:40:32.980,c11/B13,0.25,0.0,-2219.0,33,33,10,140.80000000000007,140.80000000000007,10.0
1011,2021-06-11T05:40:32.980,c11/N77,0.0,0.0,-2219.0,273,273,10,0.0,0.0,10.0
1012,2021-06-11T05:40:32.980,c12/B2,0.0,832.0,-1664.0,120,120,10,0.0,0.0,10.0
1012,2021-06-11T05:40:32.980,c12/B13,0.0,832.0,-1664.0,91,91,10,0.0,0.0,10.0
1012,2021-06-11T05:40:32.980,c12/N77,0.0,832.0,-1664.0,273,273,10,0.0,0.0,10.0
1013,2021-06-11T05:40:32.980,c13/B2,0.0,1664.0,-1109.0,120,120,10,0.0,0.0,10.0
1013,2021-06-11T05:40:32.980,c13/B13,0.329249177923393,1664.0,-1109.0,1,1,10,188.5726821062847,188.5726821062847,10.0
1013,2021-06-11T05:40:32.980,c13/N77,0.3,1664.0,-1109.0,196,196,10,172.03200000000012,172.03200000000012,10.0
1001,2021-06-11T05:40:32.990,c1/B2,0.0,0.0,0.0,120,120,10,0.0,0.0,10.0
1001,2021-06-11T05:40:32.990,c1/B13,0.364830490596123,0.0,0.0,1,1,10,212.5676018603464,212.5676018603464,10.0
1001,2021-06-11T05:40:32.990,c1/N77,0.0,0.0,0.0,273,273,10,0.0,0.0,10.0
1002,2021-06-11T05:40:32.990,c2/B2,0.0,-832.0,-555.0,120,120,10,0.0,0.0,10.0
1002,2021-06-11T05:40:32.990,c2/B13,0.0,-832.0,-555.0,91,91,10,0.0,0.0,10.0
1002,2021-06-11T05:40:32.990,c2/N77,0.0,-832.0,-555.0,273,273,10,0.0,0.0,10.0
1003,2021-06-11T05:40:32.990,c3/B2,0.0,-139.0,-1109.0,120,120,10,0.0,0.0,10.0
1003,2021-06-11T05:40:32.990,c3/B13,0.386118816335772,-139.0,-1109.0,0,0,10,225.3698307188637,225.3698307188637,10.0
1003,2021-06-11T05:40:32.990,c3/N77,0.2,-139.0,-1109.0,222,222,10,116.73600000000008,116.73600000000008,10.0
1004,2021-06-11T05:40:32.990,c4/B2,0.0,832.0,-555.0,120,120,10,2.56,2.56,10.0
1004,2021-06-11T05:40:32.990,c4/B13,0.25,832.0,-555.0,26,26,10,143.36000000000007,143.36000000000007,10.0
1004,2021-06-11T05:40:32.990,c4/N77,0.0,832.0,-555.0,273,273,10,0.0,0.0,10.0
1005,2021-06-11T05:40:32.990,c5/B2,0.25,832.0,555.0,36,36,10,145.92000000000007,145.92000000000007,10.0
1005,2021-06-11T05:40:32.990,c5/B13,0.346917834845606,832.0,555.0,1,1,10,202.48838360493409,202.48838360493409,10.0
1005,2021-06-11T05:40:32.990,c5/N77,0.0,832.0,555.0,273,273,10,0.0,0.0,10.0
1006,2021-06-11T05:40:32.990,c6/B2,0.33254647578684,0.0,1109.0,0,0,10,194.0948220274949,194.0948220274949,10.0
1006,2021-06-11T05:40:32.990,c6/B13,0.392578265183969,0.0,1109.0,0,0,10,229.14064836579928,229.14064836579928,10.0
1006,2021-06-11T05:40:32.990,c6/N77,0.0,0.0,1109.0,273,273,10,0.0,0.0,10.0
1007,2021-06-11T05:40:32.990,c7/B2,0.0,-832.0,555.0,120,120,10,0.0,0.0,10.0
1007,2021-06-11T05:40:32.990,c7/B13,0.0,-832.0,555.0,91,91,10,0.0,0.0,10.0
1007,2021-06-11T05:40:32.990,c7/N77,0.0,-832.0,555.0,273,273,10,0.0,0.0,10.0
1008,2021-06-11T05:40:32.990,c8/B2,0.0,-1664.0,0.0,120,120,10,0.0,0.0,10.0
1008,2021-06-11T05:40:32.990,c8/B13,0.0,-1664.0,0.0,91,91,10,0.0,0.0,10.0
1008,2021-06-11T05:40:32.990,c8/N77,0.0,-1664.0,0.0,273,273,10,0.0,0.0,10.0
1009,2021-06-11T05:40:32.990,c9/B2,0.0,-1941.0,-1109.0,120,120,10,0.0,0.0,10.0
1009,2021-06-11T05:40:32.990,c9/B13,0.1,-1941.0,-1109.0,66,66,10,58.368000000000045,58.368000000000045,10.0
1009,2021-06-11T05:40:32.990,c9/N77,0.1,-1941.0,-1109.0,247,247,10,58.368000000000045,58.368000000000045,10.0
1010,2021-06-11T05:40:32.990,c10/B2,0.0,-1109.0,-1664.0,120,120,10,0.0,0.0,10.0
1010,2021-06-11T05:40:32.990,c10/B13,0.2,-1109.0,-1664.0,38,38,10,116.73600000000008,116.73600000000008,10.0
1010,2021-06-11T05:40:32.990,c10/N77,0.0,-1109.0,-1664.0,273,273,10,0.0,0.0,10.0
1011,2021-06-11T05:40:32.990,c11/B2,0.0,0.0,-2219.0,120,120,10,2.56,2.56,10.0
1011,2021-06-11T05:40:32.990,c11/B13,0.25,0.0,-2219.0,33,33,10,143.36000000000007,143.36000000000007,10.0
1011,2021-06-11T05:40:32.990,c11/N77,0.0,0.0,-2219.0,273,273,10,0.0,0.0,10.0
1012,2021-06-11T05:40:32.990,c12/B2,0.0,832.0,-1664.0,120,120,10,0.0,0.0,10.0
1012,2021-06-11T05:40:32.990,c12/B13,0.0,832.0,-1664.0,91,91,10,0.0,0.0,10.0
1012,2021-06-11T05:40:32.990,c12/N77,0.0,832.0,-1664.0,273,273,10,0.0,0.0,10.0
1013,2021-06-11T05:40:32.990,c13/B2,0.0,1664.0,-1109.0,120,120,10,0.0,0.0,10.0
1013,2021-06-11T05:40:32.990,c13/B13,0.329263930548098,1664.0,-1109.0,1,1,10,191.94434475509723,191.94434475509723,10.0
1013,2021-06-11T05:40:32.990,c13/N77,0.3,1664.0,-1109.0,196,196,10,175.10400000000013,175.10400000000013,10.0
1001,2021-06-11T05:40:33.000,c1/B2,0.0,0.0,0.0,120,120,10,0.0,0.0,10.0
1001,2021-06-11T05:40:33.000,c1/B13,0.36485376816058,0.0,0.0,1,1,10,216.30370444631072,216.30370444631072,10.0
1001,2021-06-11T05:40:33.000,c1/N77,0.0,0.0,0.0,273,273,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.000,c2/B2,0.0,-832.0,-555.0,120,120,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.000,c2/B13,0.0,-832.0,-555.0,91,91,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.000,c2/N77,0.0,-832.0,-555.0,273,273,10,0.0,0.0,10.0
1003,2021-06-11T05:40:33.000,c3/B2,0.0,-139.0,-1109.0,120,120,10,0.0,0.0,10.0
1003,2021-06-11T05:40:33.000,c3/B13,0.386118816335772,-139.0,-1109.0,0,0,10,229.32368739814203,229.32368739814203,10.0
1003,2021-06-11T05:40:33.000,c3/N77,0.2,-139.0,-1109.0,222,222,10,118.78400000000008,118.78400000000008,10.0
1004,2021-06-11T05:40:33.000,c4/B2,0.0,832.0,-555.0,120,120,10,2.56,2.56,10.0
1004,2021-06-11T05:40:33.000,c4/B13,0.25,832.0,-555.0,26,26,10,145.92000000000007,145.92000000000007,10.0
1004,2021-06-11T05:40:33.000,c4/N77,0.0,832.0,-555.0,273,273,10,0.0,0.0,10.0
1005,2021-06-11T05:40:33.000,c5/B2,0.25,832.0,555.0,36,36,10,148.48000000000008,148.48000000000008,10.0
1005,2021-06-11T05:40:33.000,c5/B13,0.346917872534851,832.0,555.0,1,1,10,206.0408226196909,206.0408226196909,10.0
1005,2021-06-11T05:40:33.000,c5/N77,0.0,832.0,555.0,273,273,10,0.0,0.0,10.0
1006,2021-06-11T05:40:33.000,c6/B2,0.332546837097442,0.0,1109.0,0,0,10,197.5001016393727,197.5001016393727,10.0
1006,2021-06-11T05:40:33.000,c6/B13,0.392578230504331,0.0,1109.0,0,0,10,233.16064944616363,233.16064944616363,10.0
1006,2021-06-11T05:40:33.000,c6/N77,0.0,0.0,1109.0,273,273,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.000,c7/B2,0.0,-832.0,555.0,120,120,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.000,c7/B13,0.0,-832.0,555.0,91,91,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.000,c7/N77,0.0,-832.0,555.0,273,273,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.000,c8/B2,0.0,-1664.0,0.0,120,120,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.000,c8/B13,0.0,-1664.0,0.0,91,91,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.000,c8/N77,0.0,-1664.0,0.0,273,273,10,0.0,0.0,10.0
1009,2021-06-11T05:40:33.000,c9/B2,0.0,-1941.0,-1109.0,120,120,10,0.0,0.0,10.0
1009,2021-06-11T05:40:33.000,c9/B13,0.1,-1941.0,-1109.0,66,66,10,59.392000000000046,59.392000000000046,10.0
1009,2021-06-11T05:40:33.000,c9/N77,0.1,-1941.0,-1109.0,247,247,10,59.392000000000046,59.392000000000046,10.0
1010,2021-06-11T05:40:33.000,c10/B2,0.0,-1109.0,-1664.0,120,120,10,0.0,0.0,10.0
1010,2021-06-11T05:40:33.000,c10/B13,0.2,-1109.0,-1664.0,38,38,10,118.78400000000008,118.78400000000008,10.0
1010,2021-06-11T05:40:33.000,c10/N77,0.0,-1109.0,-1664.0,273,273,10,0.0,0.0,10.0
1011,2021-06-11T05:40:33.000,c11/B2,0.0,0.0,-2219.0,120,120,10,2.56,2.56,10.0
1011,2021-06-11T05:40:33.000,c11/B13,0.25,0.0,-2219.0,33,33,10,145.92000000000007,145.92000000000007,10.0
1011,2021-06-11T05:40:33.000,c11/N77,0.0,0.0,-2219.0,273,273,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.000,c12/B2,0.0,832.0,-1664.0,120,120,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.000,c12/B13,0.0,832.0,-1664.0,91,91,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.000,c12/N77,0.0,832.0,-1664.0,273,273,10,0.0,0.0,10.0
1013,2021-06-11T05:40:33.000,c13/B2,0.0,1664.0,-1109.0,120,120,10,0.0,0.0,10.0
1013,2021-06-11T05:40:33.000,c13/B13,0.32927868544039,1664.0,-1109.0,1,1,10,195.31615849400683,195.31615849400683,10.0
1013,2021-06-11T05:40:33.000,c13/N77,0.3,1664.0,-1109.0,196,196,10,178.17600000000013,178.17600000000013,10.0
1001,2021-06-11T05:40:33.010,c1/B2,0.0,0.0,0.0,120,120,10,0.0,0.0,10.0
1001,2021-06-11T05:40:33.010,c1/B13,0.364877057826126,0.0,0.0,1,1,10,220.04004551845023,220.04004551845023,10.0
1001,2021-06-11T05:40:33.010,c1/N77,0.0,0.0,0.0,273,273,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.010,c2/B2,0.0,-832.0,-555.0,120,120,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.010,c2/B13,0.0,-832.0,-555.0,91,91,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.010,c2/N77,0.0,-832.0,-555.0,273,273,10,0.0,0.0,10.0
1003,2021-06-11T05:40:33.010,c3/B2,0.0,-139.0,-1109.0,120,120,10,0.0,0.0,10.0
1003,2021-06-11T05:40:33.010,c3/B13,0.386118816335772,-139.0,-1109.0,0,0,10,233.2775440774204,233.2775440774204,10.0
1003,2021-06-11T05:40:33.010,c3/N77,0.2,-139.0,-1109.0,222,222,10,120.8320000000001,120.8320000000001,10.0
1004,2021-06-11T05:40:33.010,c4/B2,0.0,832.0,-555.0,120,120,10,2.56,2.56,10.0
1004,2021-06-11T05:40:33.010,c4/B13,0.25,832.0,-555.0,26,26,10,148.48000000000008,148.48000000000008,10.0
1004,2021-06-11T05:40:33.010,c4/N77,0.0,832.0,-555.0,273,273,10,0.0,0.0,10.0
1005,2021-06-11T05:40:33.010,c5/B2,0.25,832.0,555.0,36,36,10,151.04000000000008,151.04000000000008,10.0
1005,2021-06-11T05:40:33.010,c5/B13,0.346917910216876,832.0,555.0,1,1,10,209.59326202031176,209.59326202031176,10.0
1005,2021-06-11T05:40:33.010,c5/N77,0.0,832.0,555.0,273,273,10,0.0,0.0,10.0
1006,2021-06-11T05:40:33.010,c6/B2,0.332547198407898,0.0,1109.0,0,0,10,200.9053849510696,200.9053849510696,10.0
1006,2021-06-11T05:40:33.010,c6/B13,0.392578195823974,0.0,1109.0,0,0,10,237.1806501714011,237.1806501714011,10.0
1006,2021-06-11T05:40:33.010,c6/N77,0.0,0.0,1109.0,273,273,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.010,c7/B2,0.0,-832.0,555.0,120,120,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.010,c7/B13,0.0,-832.0,555.0,91,91,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.010,c7/N77,0.0,-832.0,555.0,273,273,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.010,c8/B2,0.0,-1664.0,0.0,120,120,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.010,c8/B13,0.0,-1664.0,0.0,91,91,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.010,c8/N77,0.0,-1664.0,0.0,273,273,10,0.0,0.0,10.0
1009,2021-06-11T05:40:33.010,c9/B2,0.0,-1941.0,-1109.0,120,120,10,0.0,0.0,10.0
1009,2021-06-11T05:40:33.010,c9/B13,0.1,-1941.0,-1109.0,66,66,10,60.41600000000005,60.41600000000005,10.0
1009,2021-06-11T05:40:33.010,c9/N77,0.1,-1941.0,-1109.0,247,247,10,60.41600000000005,60.41600000000005,10.0
1010,2021-06-11T05:40:33.010,c10/B2,0.0,-1109.0,-1664.0,120,120,10,0.0,0.0,10.0
1010,2021-06-11T05:40:33.010,c10/B13,0.2,-1109.0,-1664.0,38,38,10,120.8320000000001,120.8320000000001,10.0
1010,2021-06-11T05:40:33.010,c10/N77,0.0,-1109.0,-1664.0,273,273,10,0.0,0.0,10.0
1011,2021-06-11T05:40:33.010,c11/B2,0.0,0.0,-2219.0,120,120,10,2.56,2.56,10.0
1011,2021-06-11T05:40:33.010,c11/B13,0.25,0.0,-2219.0,33,33,10,148.48000000000008,148.48000000000008,10.0
1011,2021-06-11T05:40:33.010,c11/N77,0.0,0.0,-2219.0,273,273,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.010,c12/B2,0.0,832.0,-1664.0,120,120,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.010,c12/B13,0.0,832.0,-1664.0,91,91,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.010,c12/N77,0.0,832.0,-1664.0,273,273,10,0.0,0.0,10.0
1013,2021-06-11T05:40:33.010,c13/B2,0.0,1664.0,-1109.0,120,120,10,0.0,0.0,10.0
1013,2021-06-11T05:40:33.010,c13/B13,0.329293442600943,1664.0,-1109.0,1,1,10,198.6881233462405,198.6881233462405,10.0
1013,2021-06-11T05:40:33.010,c13/N77,0.3,1664.0,-1109.0,196,196,10,181.24800000000013,181.24800000000013,10.0
1001,2021-06-11T05:40:33.020,c1/B2,0.0,0.0,0.0,120,120,10,0.0,0.0,10.0
1001,2021-06-11T05:40:33.020,c1/B13,0.364900359605053,0.0,0.0,1,1,10,223.776625200806,223.776625200806,10.0
1001,2021-06-11T05:40:33.020,c1/N77,0.0,0.0,0.0,273,273,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.020,c2/B2,0.0,-832.0,-555.0,120,120,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.020,c2/B13,0.0,-832.0,-555.0,91,91,10,0.0,0.0,10.0
1002,2021-06-11T05:40:33.020,c2/N77,0.0,-832.0,-555.0,273,273,10,0.0,0.0,10.0
1003,2021-06-11T05:40:33.020,c3/B2,0.0,-139.0,-1109.0,120,120,10,0.0,0.0,10.0
1003,2021-06-11T05:40:33.020,c3/B13,0.386118816335772,-139.0,-1109.0,0,0,10,237.23140075669863,237.23140075669863,10.0
1003,2021-06-11T05:40:33.020,c3/N77,0.2,-139.0,-1109.0,222,222,10,122.8800000000001,122.8800000000001,10.0
1004,2021-06-11T05:40:33.020,c4/B2,0.0,832.0,-555.0,120,120,10,2.56,2.56,10.0
1004,2021-06-11T05:40:33.020,c4/B13,0.25,832.0,-555.0,26,26,10,151.04000000000008,151.04000000000008,10.0
1004,2021-06-11T05:40:33.020,c4/N77,0.0,832.0,-555.0,273,273,10,0.0,0.0,10.0
1005,2021-06-11T05:40:33.020,c5/B2,0.25,832.0,555.0,36,36,10,153.60000000000008,153.60000000000008,10.0
1005,2021-06-11T05:40:33.020,c5/B13,0.34691794789168,832.0,555.0,1,1,10,213.14570180672257,213.14570180672257,10.0
1005,2021-06-11T05:40:33.020,c5/N77,0.0,832.0,555.0,273,273,10,0.0,0.0,10.0
1006,2021-06-11T05:40:33.020,c6/B2,0.332547559718209,0.0,1109.0,0,0,10,204.31067196258405,204.31067196258405,10.0
1006,2021-06-11T05:40:33.020,c6/B13,0.392578161142896,0.0,1109.0,0,0,10,241.2006505415044,241.2006505415044,10.0
1006,2021-06-11T05:40:33.020,c6/N77,0.0,0.0,1109.0,273,273,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.020,c7/B2,0.0,-832.0,555.0,120,120,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.020,c7/B13,0.0,-832.0,555.0,91,91,10,0.0,0.0,10.0
1007,2021-06-11T05:40:33.020,c7/N77,0.0,-832.0,555.0,273,273,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.020,c8/B2,0.0,-1664.0,0.0,120,120,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.020,c8/B13,0.0,-1664.0,0.0,91,91,10,0.0,0.0,10.0
1008,2021-06-11T05:40:33.020,c8/N77,0.0,-1664.0,0.0,273,273,10,0.0,0.0,10.0
1009,2021-06-11T05:40:33.020,c9/B2,0.0,-1941.0,-1109.0,120,120,10,0.0,0.0,10.0
1009,2021-06-11T05:40:33.020,c9/B13,0.1,-1941.0,-1109.0,66,66,10,61.44000000000005,61.44000000000005,10.0
1009,2021-06-11T05:40:33.020,c9/N77,0.1,-1941.0,-1109.0,247,247,10,61.44000000000005,61.44000000000005,10.0
1010,2021-06-11T05:40:33.020,c10/B2,0.0,-1109.0,-1664.0,120,120,10,0.0,0.0,10.0
1010,2021-06-11T05:40:33.020,c10/B13,0.2,-1109.0,-1664.0,38,38,10,122.8800000000001,122.8800000000001,10.0
1010,2021-06-11T05:40:33.020,c10/N77,0.0,-1109.0,-1664.0,273,273,10,0.0,0.0,10.0
1011,2021-06-11T05:40:33.020,c11/B2,0.0,0.0,-2219.0,120,120,10,2.56,2.56,10.0
1011,2021-06-11T05:40:33.020,c11/B13,0.25,0.0,-2219.0,33,33,10,151.04000000000008,151.04000000000008,10.0
1011,2021-06-11T05:40:33.020,c11/N77,0.0,0.0,-2219.0,273,273,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.020,c12/B2,0.0,832.0,-1664.0,120,120,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.020,c12/B13,0.0,832.0,-1664.0,91,91,10,0.0,0.0,10.0
1012,2021-06-11T05:40:33.020,c12/N77,0.0,832.0,-1664.0,273,273,10,0.0,0.0,10.0
1013,2021-06-11T05:40:33.020,c13/B2,0.0,1664.0,-1109.0,120,120,10,0.0,0.0,10.0
